projectDescriptionID,trapVisitID,visitTime,siteName,subSiteName,visitType,fishProcessed,trapFunctioning,counterAtEnd,rpmRevolutionsAtStart,rpmRevolutionsAtEnd,includeCatch,discharge,waterVel,waterTemp,turbidity
2,173,1998-04-05T13:28:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,6020,NA,3.9,Yes,NA,NA,10.27778,NA
2,174,1998-04-06T09:44:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2270,NA,1.7,Yes,NA,NA,9.444445,NA
2,175,1998-04-06T10:52:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,NA,NA,3.8,Yes,NA,NA,10.27778,NA
2,176,1998-04-07T09:11:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2337,NA,1.7,Yes,NA,NA,9.444445,NA
2,177,1998-04-07T10:35:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,5285,NA,3.8,Yes,NA,NA,10.27778,NA
2,178,1998-04-08T09:55:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2444,NA,1.6,Yes,NA,NA,9.722222,NA
2,179,1998-04-08T11:45:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,NA,NA,3.4,Yes,NA,NA,10,NA
2,180,1998-04-09T09:35:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2257,NA,1.7,Yes,NA,NA,10.27778,NA
2,181,1998-04-09T11:10:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,5075,NA,3.6,Yes,NA,NA,10.55556,NA
2,182,1998-04-10T09:05:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2220,NA,1.7,Yes,NA,NA,10.55556,NA
2,183,1998-04-10T10:25:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,4856,NA,3.4,Yes,NA,NA,10.83333,NA
2,184,1998-04-11T09:14:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2250,NA,1.6,Yes,NA,NA,10,NA
2,185,1998-04-11T10:24:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,4943,NA,3.5,Yes,NA,NA,10.27778,NA
2,186,1998-04-12T08:58:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2158,NA,1.7,Yes,NA,NA,8.888889,NA
2,187,1998-04-12T10:35:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,NA,NA,3.5,Yes,NA,NA,9.722222,NA
2,188,1998-04-13T10:24:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2209,NA,1.7,Yes,NA,NA,9.444445,NA
2,189,1998-04-13T12:35:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,5264,NA,3.4,Yes,NA,NA,10,NA
2,190,1998-04-14T09:22:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1970,NA,1.7,Yes,NA,NA,9.444445,NA
2,191,1998-04-14T10:51:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,4287,NA,3.3,Yes,NA,NA,9.722222,NA
2,192,1998-04-15T09:55:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2100,NA,1.6,Yes,NA,NA,9.444445,NA
2,193,1998-04-15T11:45:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,4848,NA,3.7,Yes,NA,NA,10,NA
2,194,1998-04-16T10:37:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2185,NA,1.5,Yes,NA,NA,10,NA
2,195,1998-04-16T11:55:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,NA,NA,3.3,Yes,NA,NA,10.55556,NA
2,196,1998-04-17T11:03:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,NA,NA,1.7,Yes,NA,NA,11.11111,NA
2,197,1998-04-17T13:27:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,4287,NA,2,Yes,NA,NA,11.66667,NA
2,198,1998-04-18T09:17:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1857,NA,1.6,Yes,NA,NA,11.11111,NA
2,199,1998-04-18T10:55:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3550,NA,2.7,Yes,NA,NA,12.22222,NA
2,200,1998-04-19T07:50:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1957,NA,1.3,Yes,NA,NA,11.38889,NA
2,201,1998-04-19T09:08:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3921,NA,3,Yes,NA,NA,11.94444,NA
2,202,1998-04-20T08:37:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2156,NA,1.4,Yes,NA,NA,11.66667,NA
2,203,1998-04-20T10:02:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,4446,NA,2.9,Yes,NA,NA,12.77778,NA
2,204,1998-04-21T10:25:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2447,NA,1.7,Yes,NA,NA,12.22222,NA
2,205,1998-04-21T12:25:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3347,NA,1.6,Yes,NA,NA,13.88889,NA
2,206,1998-04-22T12:12:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2422,NA,1.7,Yes,NA,NA,13.05556,NA
2,207,1998-04-22T14:08:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,2571,NA,1.5,Yes,NA,NA,14.44444,NA
2,208,1998-04-23T10:36:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2111,NA,1.7,Yes,NA,NA,11.94444,NA
2,209,1998-04-23T12:54:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,2290,NA,1.8,Yes,NA,NA,13.88889,NA
2,210,1998-04-24T09:36:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2261,NA,1.5,Yes,NA,NA,10.83333,NA
2,211,1998-04-24T10:47:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,4091,NA,3,Yes,NA,NA,12.22222,NA
2,212,1998-04-25T06:42:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2042,NA,1.6,Yes,NA,NA,10.83333,NA
2,213,1998-04-25T19:05:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,6718,NA,3.3,Yes,NA,NA,13.88889,NA
2,214,1998-04-26T11:00:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2643,NA,1.4,Yes,NA,NA,11.66667,NA
2,215,1998-04-26T12:11:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3121,NA,3.5,Yes,NA,NA,13.33333,NA
2,216,1998-04-27T08:51:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2027,NA,1.5,Yes,NA,NA,12.22222,NA
2,217,1998-04-27T10:43:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3951,NA,2.7,Yes,NA,NA,13.88889,NA
2,218,1998-04-28T08:53:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2224,NA,1.7,Yes,NA,NA,12.22222,NA
2,219,1998-04-28T10:27:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3775,NA,2.5,Yes,NA,NA,14.44444,NA
2,220,1998-04-29T11:40:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2448,NA,1.6,Yes,NA,NA,13.33333,NA
2,221,1998-04-29T13:37:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,4332,NA,2.5,Yes,NA,NA,15,NA
2,222,1998-04-30T10:00:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2095,NA,1.7,Yes,NA,NA,12.22222,NA
2,223,1998-04-30T12:14:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3446,NA,2.6,Yes,NA,NA,14.44444,NA
2,224,1998-05-01T10:45:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,4423,NA,1.7,Yes,NA,NA,12.5,NA
2,225,1998-05-01T12:46:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3620,NA,2.5,Yes,NA,NA,13.88889,NA
2,226,1998-05-02T09:50:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2202,NA,1.8,Yes,NA,NA,11.66667,NA
2,227,1998-05-02T11:22:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3415,NA,2.6,Yes,NA,NA,13.05556,NA
2,228,1998-05-03T09:00:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2220,NA,1.6,Yes,NA,NA,11.38889,NA
2,229,1998-05-03T10:19:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3622,NA,2.4,Yes,NA,NA,13.61111,NA
2,230,1998-05-04T11:39:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2521,NA,1.7,Yes,NA,NA,11.38889,NA
2,231,1998-05-04T12:45:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3937,NA,2.2,Yes,NA,NA,13.88889,NA
2,232,1998-05-05T09:56:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2036,NA,1.4,Yes,NA,NA,12.22222,NA
2,233,1998-05-05T11:10:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3551,NA,2.6,Yes,NA,NA,13.88889,NA
2,234,1998-05-06T10:16:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2144,NA,1.6,Yes,NA,NA,11.38889,NA
2,235,1998-05-06T11:30:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,NA,NA,2.6,Yes,NA,NA,13.05556,NA
2,236,1998-05-07T08:22:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2009,NA,1.6,Yes,NA,NA,11.38889,NA
2,237,1998-05-07T09:55:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,4461,NA,3.1,Yes,NA,NA,12.5,NA
2,238,1998-05-08T08:35:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3494,NA,2.5,Yes,NA,NA,12.5,NA
2,239,1998-05-08T10:12:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2495,NA,1.7,Yes,NA,NA,11.38889,NA
2,240,1998-05-09T09:57:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2293,NA,1.8,Yes,NA,NA,11.11111,NA
2,241,1998-05-09T11:37:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,2686,NA,1.8,Yes,NA,NA,11.94444,NA
2,242,1998-05-10T09:35:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2365,NA,1.8,Yes,NA,NA,10.83333,NA
2,243,1998-05-10T11:19:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,2109,NA,1.6,Yes,NA,NA,12.5,NA
2,244,1998-05-11T10:58:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2498,NA,1.8,Yes,NA,NA,11.66667,NA
2,245,1998-05-11T12:25:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3474,NA,2.8,Yes,NA,NA,13.33333,NA
2,246,1998-05-12T10:11:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1934,NA,1.5,Yes,NA,NA,10.55556,NA
2,247,1998-05-12T12:11:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,2592,NA,2.9,Yes,NA,NA,12.22222,NA
2,248,1998-05-13T10:15:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1311,NA,1.3,Yes,NA,NA,10.83333,NA
2,249,1998-05-13T12:58:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3747,NA,4.3,Yes,NA,NA,11.11111,NA
2,250,1998-05-14T09:52:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,5286,NA,4.4,Yes,NA,NA,10.83333,NA
2,251,1998-05-14T11:19:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1769,NA,1.3,Yes,NA,NA,11.38889,NA
2,252,1998-05-15T08:14:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1472,NA,1.3,Yes,NA,NA,11.11111,NA
2,253,1998-05-15T09:58:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3015,NA,4.4,Yes,NA,NA,11.38889,NA
2,254,1998-05-16T08:49:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1669,NA,1.3,Yes,NA,NA,11.11111,NA
2,255,1998-05-16T10:04:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,6276,NA,4.4,Yes,NA,NA,11.38889,NA
2,256,1998-05-17T09:01:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1920,NA,1.3,Yes,NA,NA,10.55556,NA
2,257,1998-05-17T10:22:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,4294,NA,3.8,Yes,NA,NA,11.38889,NA
2,258,1998-05-18T09:35:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1802,NA,1.3,Yes,NA,NA,11.66667,NA
2,259,1998-05-18T11:10:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,4770,NA,3.1,Yes,NA,NA,12.22222,NA
2,260,1998-05-19T14:40:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,912,NA,1.3,Yes,NA,NA,13.61111,NA
2,261,1998-05-19T16:18:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,1430,NA,4.7,Yes,NA,NA,13.33333,NA
2,262,1998-05-20T10:31:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,4687,NA,4.7,Yes,NA,NA,11.66667,NA
2,263,1998-05-20T13:08:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1525,NA,1.2,Yes,NA,NA,12.77778,NA
2,264,1998-05-21T09:36:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1428,NA,1.3,Yes,NA,NA,11.38889,NA
2,265,1998-05-21T10:51:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,NA,NA,3.6,Yes,NA,NA,11.94444,NA
2,266,1998-05-22T08:22:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1584,NA,1.2,Yes,NA,NA,12.22222,NA
2,267,1998-05-22T09:40:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3777,NA,2.7,Yes,NA,NA,11.66667,NA
2,268,1998-05-23T10:23:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,7566,NA,2.7,Yes,NA,NA,11.66667,NA
2,269,1998-05-23T11:54:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,3502,NA,1.4,Yes,NA,NA,12.5,NA
2,270,1998-05-24T09:10:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1540,NA,1.3,Yes,NA,NA,12.22222,NA
2,271,1998-05-24T10:35:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,5488,NA,3.8,Yes,NA,NA,12.22222,NA
2,272,1998-05-25T08:54:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1721,NA,1.3,Yes,NA,NA,11.38889,NA
2,273,1998-05-25T10:05:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,5347,NA,3.8,Yes,NA,NA,11.66667,NA
2,274,1998-05-26T10:30:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1830,NA,1.3,Yes,NA,NA,11.11111,NA
2,275,1998-05-26T12:52:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,6143,NA,3.4,Yes,NA,NA,12.22222,NA
2,276,1998-05-27T11:04:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,4093,NA,3.5,Yes,NA,NA,11.38889,NA
2,277,1998-05-27T15:33:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2456,NA,1.5,Yes,NA,NA,11.66667,NA
2,278,1998-05-28T10:12:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1919,NA,1.8,Yes,NA,NA,11.11111,NA
2,279,1998-05-28T11:25:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,4413,NA,3.2,Yes,NA,NA,11.38889,NA
2,280,1998-05-29T15:35:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2940,NA,1.6,Yes,NA,NA,11.66667,NA
2,281,1998-05-29T17:03:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,NA,NA,3.4,Yes,NA,NA,11.38889,NA
2,282,1998-05-30T10:15:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1472,NA,1.4,Yes,NA,NA,11.66667,NA
2,283,1998-05-30T11:45:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,5183,NA,4.6,Yes,NA,NA,11.66667,NA
2,284,1998-05-31T09:47:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,177,NA,1.4,Yes,NA,NA,12.77778,NA
2,285,1998-05-31T11:20:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,6027,NA,4.5,Yes,NA,NA,13.33333,NA
2,286,1998-06-01T14:00:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1419,NA,1.2,Yes,NA,NA,14.44444,NA
2,287,1998-06-01T15:25:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,6254,NA,4.4,Yes,NA,NA,14.44444,NA
2,288,1998-06-02T09:34:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1424,NA,1.4,Yes,NA,NA,13.33333,NA
2,289,1998-06-02T11:40:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,NA,NA,3.6,Yes,NA,NA,13.88889,NA
2,290,1998-06-03T08:44:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1933,NA,1.4,Yes,NA,NA,12.77778,NA
2,291,1998-06-03T10:19:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,4550,NA,3.6,Yes,NA,NA,11.11111,NA
2,292,1998-06-04T10:35:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2091,NA,1.4,Yes,NA,NA,11.94444,NA
2,293,1998-06-04T12:04:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,NA,NA,3.4,Yes,NA,NA,13.33333,NA
2,294,1998-06-05T11:38:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1992,NA,1.4,Yes,NA,NA,13.05556,NA
2,295,1998-06-05T13:14:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,5043,NA,3.3,Yes,NA,NA,13.33333,NA
2,296,1998-06-06T10:22:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1830,NA,1.4,Yes,NA,NA,12.77778,NA
2,297,1998-06-06T11:50:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,NA,NA,3.3,Yes,NA,NA,13.88889,NA
2,298,1998-06-07T10:45:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1855,NA,1.3,Yes,NA,NA,13.05556,NA
2,299,1998-06-07T12:10:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,NA,NA,2.9,Yes,NA,NA,13.33333,NA
2,300,1998-06-08T09:40:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1753,NA,1.3,Yes,NA,NA,11.94444,NA
2,301,1998-06-08T12:46:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,NA,NA,2.9,Yes,NA,NA,13.33333,NA
2,302,1998-06-09T09:58:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,NA,NA,2.9,Yes,NA,NA,13.33333,NA
2,303,1998-06-09T14:15:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2184,NA,1.4,Yes,NA,NA,13.88889,NA
2,304,1998-06-10T09:27:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1473,NA,1.4,Yes,NA,NA,13.61111,NA
2,305,1998-06-10T10:54:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,4102,NA,2.7,Yes,NA,NA,13.33333,NA
2,306,1998-06-11T08:20:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1856,NA,1.4,Yes,NA,NA,12.77778,NA
2,307,1998-06-11T09:55:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3530,NA,2.7,Yes,NA,NA,12.22222,NA
2,308,1998-06-12T09:20:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1932,NA,1.3,Yes,NA,NA,12.5,NA
2,309,1998-06-12T10:40:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,NA,NA,2.7,Yes,NA,NA,13.05556,NA
2,310,1998-06-13T09:40:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1661,NA,1.2,Yes,NA,NA,12.5,NA
2,311,1998-06-13T11:07:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,NA,NA,3.1,Yes,NA,NA,12.5,NA
2,312,1998-06-14T13:12:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1416,NA,1,Yes,NA,NA,14.44444,NA
2,313,1998-06-14T14:45:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,NA,NA,2,Yes,NA,NA,15,NA
2,314,1998-06-15T14:09:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1254,NA,0.8,Yes,NA,NA,15.27778,NA
2,315,1998-06-15T15:27:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,4934,NA,3.7,Yes,NA,NA,15,NA
2,316,1998-06-16T14:48:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1302,NA,0.9,Yes,NA,NA,15.27778,NA
2,317,1998-06-16T16:05:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,NA,NA,3.5,Yes,NA,NA,15.55556,NA
2,318,1998-06-17T14:40:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,NA,NA,1.1,Yes,NA,NA,16.66667,NA
2,319,1998-06-17T16:00:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,4388,NA,3.5,Yes,NA,NA,15.55556,NA
2,320,1998-06-18T14:50:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,3451,NA,2.8,Yes,NA,NA,18.61111,NA
2,321,1998-06-19T13:05:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,1241,NA,2.2,Yes,NA,NA,16.11111,NA
2,322,1998-06-19T14:30:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,NA,NA,1.3,Yes,NA,NA,16.66667,NA
2,323,1998-06-21T11:39:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,3901,NA,1.5,Yes,NA,NA,16.66667,NA
2,324,1998-06-22T08:56:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,NA,NA,1.9,Yes,NA,NA,16.38889,NA
2,325,1998-06-22T11:10:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2049,NA,1.5,Yes,NA,NA,15.83333,NA
2,326,1998-06-23T11:21:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2133,NA,1.5,Yes,NA,NA,15.83333,NA
2,327,1998-06-23T14:02:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,NA,NA,2.7,Yes,NA,NA,17.22222,NA
2,328,1998-06-24T11:01:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,NA,NA,2.8,Yes,NA,NA,16.11111,NA
2,329,1998-06-24T16:02:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2529,NA,1.6,Yes,NA,NA,16.66667,NA
2,330,1998-06-25T11:23:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,1844,NA,1.7,Yes,NA,NA,15.55556,NA
2,331,1998-06-25T14:06:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,NA,NA,2.6,Yes,NA,NA,16.38889,NA
2,332,1998-06-26T08:47:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2056,NA,1.7,Yes,NA,NA,15.27778,NA
2,333,1998-06-26T10:01:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,NA,NA,2.8,Yes,NA,NA,15.55556,NA
2,334,1998-06-27T10:05:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,NA,NA,1.7,Yes,NA,NA,15.55556,NA
2,335,1998-06-27T11:45:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,NA,NA,2.7,Yes,NA,NA,16.94444,NA
2,336,1998-06-28T10:33:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,NA,NA,1.6,Yes,NA,NA,16.11111,NA
2,337,1998-06-28T12:05:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,NA,NA,2.7,Yes,NA,NA,17.22222,NA
2,338,1998-06-29T10:11:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2202,NA,1.5,Yes,NA,NA,15.83333,NA
2,339,1998-06-29T11:40:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,NA,NA,2.5,Yes,NA,NA,16.94444,NA
2,340,1998-06-30T11:25:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,2320,NA,1.6,Yes,NA,NA,16.11111,NA
2,341,1998-06-30T13:30:00Z,Live Oak,Live Oak,Continue trapping,Processed fish,Not recorded,NA,NA,2.6,Yes,NA,NA,17.5,NA
2,342,1998-07-01T10:02:00Z,Eye Riffle,Eye riffle_north,End trapping,Processed fish,Not recorded,2153,NA,1.6,Yes,NA,NA,16.11111,NA
2,343,1998-07-01T12:05:00Z,Live Oak,Live Oak,End trapping,Processed fish,Not recorded,NA,NA,2.7,Yes,NA,NA,16.66667,NA
2,344,1998-12-10T13:40:00Z,Eye Riffle,Eye riffle_north,Start trap & begin trapping,Not applicable,Trap not in service,NA,NA,NA,Yes,NA,NA,NA,NA
2,345,1998-12-11T13:50:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Not recorded,NA,1.5,1,Yes,NA,NA,9.444445,NA
